transcript_id,ERR5060645,ERR5060646
transcript:Os08t0159700-01,28,15
transcript:ENSRNA049474615-T1,0,1
transcript:Os09t0388850-01,0,0
transcript:ENSRNA049472768-T1,1,1
transcript:Os02t0767200-01,161,401
transcript:Os03t0191550-00,0,1
transcript:Os08t0486200-03,11,1
transcript:Os01t0876650-00,9,16
transcript:Os05t0405600-01,278,439
transcript:Os01t0115533-00,0,0
transcript:Os02t0830700-01,93,195
transcript:Os05t0405600-02,1,3
transcript:Os05t0302400-00,0,0
transcript:Os08t0516900-01,740,1166
transcript:Os09t0525900-01,9561,14037
transcript:Os08t0485300-00,0,0
transcript:Os12t0466200-01,716,1249
transcript:Os01t0278950-00,37,39
transcript:Os10t0424100-00,0,0
transcript:Os02t0125400-01,32,12
transcript:Os03t0176100-00,106,53
transcript:Os07t0523600-01,715,1134
transcript:Os10t0475100-00,364,568
transcript:Os03t0586800-02,5270,5045
transcript:Os02t0667050-00,70,40
transcript:Os03t0425450-00,0,0
transcript:Os06t0720500-02,104,120
transcript:Os02t0528750-00,54,115
transcript:Os03t0843800-01,0,0
transcript:Os01t0664500-01,1248,1595
transcript:Os08t0137200-01,2100,2350
transcript:Os01t0664500-03,1487,1722
transcript:Os01t0664500-02,95,96
transcript:Os06t0163100-00,0,13
transcript:Os08t0266300-00,253,300
transcript:Os09t0381300-01,315,349
transcript:Os10t0558100-00,0,3
transcript:Os11t0140450-00,1,2
transcript:Os12t0450500-01,863,944
transcript:Os02t0133400-00,13,18
transcript:Os03t0162300-01,0,3
transcript:Os12t0425500-01,14,509
transcript:Os03t0680600-00,0,39
transcript:Os02t0714300-01,425,421
transcript:Os03t0749200-00,0,0
transcript:Os09t0268000-00,9,28
transcript:Os09t0547033-01,3,5
transcript:Os03t0144700-00,169,363
transcript:Os11t0639600-02,129,823
transcript:Os01t0583700-00,0,0
transcript:Os04t0442050-00,0,0
transcript:Os10t0580001-01,224,306
transcript:Os11t0639600-01,748,583
transcript:Os11t0533400-01,1656,4642
transcript:Os04t0429300-01,1468,1013
transcript:Os02t0259850-00,956,2058
transcript:Os03t0782500-01,977,2007
transcript:Os02t0657000-01,60,131
transcript:Os04t0682050-01,3291,3833
transcript:Os02t0596300-01,0,6
transcript:Os12t0545900-01,3,0
transcript:Os12t0545900-03,41,78
transcript:Os12t0545900-02,28,54
transcript:Os12t0545900-04,0,7
transcript:Os01t0133866-00,7,20
transcript:Os09t0247700-01,21696,25174
transcript:Os02t0227900-00,14,27
transcript:Os04t0231200-01,119,126
transcript:Os09t0558050-00,0,0
transcript:Os12t0137200-01,474,393
transcript:Os10t0487500-01,220,268
transcript:Os06t0638300-01,296,370
transcript:Os02t0190200-01,661,1077
transcript:Os05t0486100-02,2,96
transcript:Os05t0486100-01,375,702
transcript:Os05t0539800-02,395,256
transcript:Os05t0539800-01,185,149
transcript:Os04t0407350-02,28,5
transcript:Os04t0407350-01,1,0
transcript:Os11t0606500-01,204,259
transcript:Os07t0687000-01,122,179
transcript:Os01t0363950-00,0,0
transcript:Os01t0386500-01,518,408
transcript:Os04t0450600-00,1428,2601
transcript:Os11t0655000-01,900,1037
transcript:Os09t0491612-01,6,9
transcript:Os03t0726400-01,2318,2854
transcript:Os11t0599400-00,0,7
transcript:Os02t0818601-00,0,0
transcript:Os11t0184800-01,1139,671
transcript:Os01t0809000-01,1,9
transcript:Os08t0158500-01,33,23
transcript:Os08t0158500-02,3157,4872
transcript:Os07t0687200-03,1581,1352
transcript:Os07t0687200-02,1806,1768
transcript:Os05t0441400-01,31,21
transcript:Os06t0687500-01,875,1176
transcript:Os11t0517200-00,38,132
transcript:Os01t0272901-00,0,0
transcript:Os01t0626400-01,43,140
transcript:Os01t0626400-02,0,0
transcript:Os05t0114600-01,599,610
transcript:Os01t0314800-01,1082,3014
transcript:ENSRNA049474419-T1,0,1
transcript:Os04t0461600-01,188,297
transcript:Os03t0862000-01,18,54
transcript:Os02t0561400-01,7,6
transcript:Os09t0367900-02,242,315
transcript:Os04t0436300-01,114,153
transcript:Os06t0184200-00,0,0
transcript:Os01t0667200-02,21,31
transcript:Os01t0667200-01,1030,1592
transcript:Os06t0244700-01,492,517
transcript:Os10t0578600-01,23,38
transcript:Os09t0525650-00,1,2
transcript:Os06t0316800-01,109,280
transcript:Os07t0208600-01,291,249
transcript:Os07t0689950-00,519,953
transcript:Os07t0693000-01,299,579
transcript:Os01t0721500-01,164,331
transcript:Os12t0583000-01,295,383
transcript:Os11t0147700-01,0,0
transcript:Os12t0128200-01,21,35
transcript:Os08t0239300-01,0,0
transcript:Os02t0797500-02,0,0
transcript:Os02t0797500-01,4870,6314
transcript:Os03t0819400-01,149,312
transcript:Os07t0521600-02,425,503
transcript:Os01t0965600-01,804,1245
transcript:Os01t0170100-01,210,261
transcript:Os06t0562600-01,5049,5394
transcript:Os02t0216100-00,28,27
transcript:Os06t0720900-01,17,32
transcript:Os12t0192500-03,269,308
transcript:Os12t0192500-02,354,302
transcript:Os09t0264011-00,0,0
transcript:Os07t0638100-01,1614,3908
transcript:Os01t0766300-00,4,28
transcript:Os01t0783000-01,0,0
transcript:Os01t0644400-01,0,11
transcript:Os01t0935300-02,418,433
transcript:Os01t0935300-01,8,13
transcript:Os01t0186600-01,0,54
transcript:Os10t0439986-00,0,0
transcript:Os01t0968601-00,0,0
transcript:Os05t0423500-01,220,464
transcript:Os06t0696450-00,19,15
transcript:Os03t0253701-00,1,2
transcript:Os11t0686450-00,0,0
transcript:Os07t0622000-01,904,1479
transcript:Os01t0249800-00,0,0
transcript:Os08t0203900-01,581,811
transcript:Os10t0470100-01,1586,813
transcript:Os01t0745400-01,28,34
transcript:Os12t0162400-01,2473,2235
transcript:Os09t0456200-01,812,1021
transcript:Os07t0681600-01,181,220
transcript:Os10t0442100-00,252,305
transcript:Os12t0225200-01,7002,3356
transcript:Os07t0661201-00,546,766
transcript:Os11t0152400-02,114,119
transcript:Os11t0152400-01,107,175
transcript:Os05t0485000-01,0,0
transcript:Os03t0302900-01,538,448
transcript:Os07t0132500-01,27,37
transcript:Os07t0555000-02,4664,8156
transcript:Os07t0555000-01,0,0
transcript:Os10t0558125-00,0,3
transcript:Os08t0518100-01,4095,5348
transcript:Os08t0518100-02,306,231
transcript:Os04t0636300-01,110,91
transcript:Os05t0572700-02,111,227
transcript:Os05t0121100-01,0,44
transcript:Os06t0121400-00,0,0
transcript:Os01t0136100-01,14530,29518
transcript:Os06t0146650-00,0,0
transcript:Os03t0806800-02,169,45
transcript:Os03t0806800-01,27,66
transcript:Os06t0694200-01,55,89
transcript:Os05t0381700-01,7094,8391
transcript:Os05t0381700-02,146,4
transcript:Os03t0644200-01,190,233
transcript:Os07t0202900-01,1004,1035
transcript:Os06t0581300-01,987,1576
transcript:Os02t0665200-01,299,447
transcript:Os04t0540200-01,14,301
transcript:Os02t0706900-00,25,101
transcript:Os07t0684400-02,21,45
transcript:Os09t0286600-01,43,123
transcript:Os09t0286600-02,354,292
transcript:Os03t0161100-00,580,549
transcript:Os03t0684500-01,721,1089
transcript:Os08t0467600-00,625,970
transcript:Os01t0894600-03,103,97
transcript:Os01t0894600-02,62,73
transcript:Os01t0894600-01,773,713
transcript:Os09t0328332-00,199,41
transcript:Os11t0655100-01,8,7
transcript:Os06t0669700-01,1616,2726
transcript:Os08t0411200-01,335,302
transcript:Os07t0685650-01,0,0
transcript:Os07t0169700-01,0,0
transcript:Os05t0148950-00,0,0
transcript:Os05t0146900-00,929,1537
transcript:Os03t0650700-01,1327,2157
transcript:Os08t0265000-01,553,618
transcript:Os01t0936700-01,73,72
transcript:Os01t0936700-02,2,12
transcript:Os11t0623601-00,0,0
transcript:Os02t0794400-01,371,501
transcript:Os02t0152200-02,0,0
transcript:Os03t0334200-01,134,358
transcript:Os03t0334200-02,50,214
transcript:Os01t0175100-01,311,342
transcript:Os08t0538300-02,1171,1831
transcript:Os03t0815266-00,0,0
transcript:Os02t0614250-00,11,3
transcript:Os03t0843000-01,50,105
transcript:Os10t0511800-00,176,305
transcript:Os12t0106600-01,260,307
transcript:Os02t0807600-01,77,90
transcript:Os05t0490700-01,6486,9540
transcript:Os05t0490700-02,22,43
transcript:Os06t0174375-01,39,30
transcript:Os03t0826800-01,226,938
transcript:Os01t0608300-00,0,0
transcript:Os01t0743300-01,5152,5611
transcript:Os08t0432800-01,18,39
transcript:Os05t0496000-01,759,1243
transcript:Os04t0125700-01,45,10
transcript:Os11t0575900-01,43,131
transcript:Os12t0128300-00,0,0
transcript:Os01t0629750-00,336,507
transcript:Os10t0572300-02,1004,1075
transcript:Os10t0572300-01,1376,3249
transcript:Os03t0112400-01,2028,3052
transcript:Os02t0635966-00,0,0
transcript:Os02t0767600-00,216,191
transcript:Os06t0708832-00,1420,3340
transcript:Os12t0160400-01,3335,4369
transcript:Os06t0201500-00,6,26
transcript:Os03t0118500-01,102,131
transcript:Os05t0277300-02,242,301
transcript:Os08t0189300-01,606,1880
transcript:Os08t0457600-01,1995,3785
transcript:Os10t0125300-03,0,0
transcript:Os10t0125300-02,252,28
transcript:Os10t0125300-01,0,306
transcript:Os03t0127500-00,311,234
transcript:Os03t0339900-01,473,463
transcript:Os01t0758300-02,634,643
transcript:Os04t0482800-01,22769,22367
transcript:Os01t0129550-01,12,17
transcript:Os01t0356500-01,681,766
transcript:Os12t0138700-00,7,7
transcript:Os02t0558500-01,845,1613
transcript:Os04t0503700-02,150,306
transcript:Os04t0503700-01,929,799
transcript:Os03t0569900-01,672,893
transcript:Os03t0569900-03,46,47
transcript:Os03t0569900-02,26,6
transcript:Os06t0268050-00,14,6
transcript:ENSRNA049445407-T1,0,0
transcript:Os06t0698785-01,128,153
transcript:Os06t0698785-02,142,284
transcript:Os04t0348600-01,1088,1464
transcript:Os01t0140700-01,0,0
transcript:Os07t0177150-01,136,193
transcript:Os03t0448950-01,0,33
transcript:Os01t0119800-01,47,57
transcript:Os07t0154300-01,687,819
transcript:Os10t0507700-00,5,5
transcript:Os03t0431100-01,1265,1510
transcript:Os03t0333200-01,5165,12099
transcript:Os12t0126050-00,3,15
transcript:Os01t0872450-00,0,0
transcript:Os02t0600066-01,536,681
transcript:Os07t0555100-01,214,282
transcript:Os11t0673900-00,123,40
transcript:Os11t0491550-00,0,0
transcript:Os05t0129700-01,278,667
transcript:Os11t0695900-01,258,306
transcript:ENSRNA049475964-T1,16,32
transcript:Os12t0204200-01,0,198
transcript:Os04t0526101-00,0,0
transcript:Os02t0127000-02,115,176
transcript:Os02t0127000-01,1251,1546
transcript:Os02t0773400-01,2107,2590
transcript:Os10t0159600-01,11,22
transcript:Os06t0493900-00,0,0
transcript:Os03t0813200-00,0,0
transcript:Os11t0523110-01,16,33
transcript:Os11t0635500-01,0,0
transcript:Os01t0125700-01,238,332
transcript:Os03t0314750-01,16,281
transcript:Os07t0487099-00,0,0
transcript:Os02t0437300-01,183,346
transcript:Os06t0222900-01,0,0
transcript:Os04t0433900-00,1144,2417
transcript:ENSRNA049471381-T1,3,8
transcript:Os07t0523500-03,315,212
transcript:Os07t0523500-02,1191,2353
transcript:Os07t0523500-01,0,0
transcript:Os05t0149450-00,0,0
transcript:Os05t0215066-00,0,0
transcript:Os06t0278150-00,0,0
transcript:Os01t0737600-00,0,2
transcript:Os01t0136500-00,37,138
transcript:Os03t0737701-01,974,1636
transcript:Os05t0525501-00,0,0
transcript:Os10t0474000-00,69,114
transcript:Os03t0125800-01,2451,3865
transcript:Os02t0493100-00,79,226
transcript:Os10t0183000-01,200,438
transcript:Os06t0563125-00,5,7
transcript:Os08t0531700-01,6990,8388
transcript:Os03t0732000-02,0,0
transcript:Os10t0562000-01,1449,2564
transcript:Os05t0239350-01,56,76
transcript:Os03t0306800-01,854,1011
transcript:Os12t0534500-00,0,0
transcript:Os07t0493800-00,23,17
transcript:Os09t0571200-01,187,1091
transcript:Os02t0330601-01,47,42
transcript:Os06t0728700-01,4123,6176
transcript:Os10t0422583-00,0,0
transcript:Os08t0554300-00,17,32
transcript:ENSRNA049446674-T1,0,0
transcript:Os02t0833300-01,975,2153
transcript:Os11t0110033-00,14,35
transcript:Os11t0594600-00,17,45
transcript:Os01t0878300-02,12,5
transcript:Os01t0878300-01,1294,1633
transcript:Os01t0277100-01,3,5
transcript:Os03t0293000-01,5525,8790
transcript:Os07t0255900-00,0,0
transcript:Os09t0413100-01,706,945
transcript:Os09t0282701-00,54,52
transcript:Os03t0164400-01,345,535
transcript:Os11t0284950-00,7,6
transcript:Os03t0829200-01,58,144
transcript:Os10t0437500-01,533,1351
transcript:Os01t0719350-00,0,3
transcript:ENSRNA049468277-T1,0,0
transcript:Os12t0543701-01,0,0
transcript:Os06t0483200-02,54,46
transcript:Os03t0243750-00,0,0
transcript:Os03t0743900-01,4819,7199
transcript:Os06t0483200-01,80,66
transcript:Os10t0497466-00,31,21
transcript:Os02t0229501-00,0,8
transcript:Os01t0196500-01,191,322
transcript:Os09t0413300-01,98,87
transcript:Os06t0227200-03,14,3
transcript:Os06t0109200-01,3,0
transcript:Os04t0598300-01,3,3
transcript:Os05t0500600-01,3,4
transcript:Os09t0531900-02,1578,2219
transcript:Os02t0543400-01,977,1144
transcript:Os01t0635800-01,0,0
transcript:Os10t0467000-01,37,122
transcript:EPlORYSAT000373784,0,0
transcript:EPlORYSAT000373785,0,5
transcript:EPlORYSAT000373788,0,1
transcript:EPlORYSAT000373789,1,1
transcript:Os01t0741300-00,0,0
transcript:Os03t0859500-01,805,2268
transcript:Os07t0495175-00,0,1
transcript:Os03t0723600-01,341,579
transcript:Os03t0723600-02,448,720
transcript:Os02t0143100-01,2064,3298
transcript:Os08t0502800-01,977,1454
transcript:Os08t0490000-02,478,1056
transcript:Os06t0286351-01,3407,5037
transcript:Os06t0264432-00,42,62
transcript:Os06t0286351-03,1079,699
transcript:Os06t0286351-04,49,10
transcript:Os03t0288300-02,207,332
transcript:Os03t0288300-01,3156,4907
transcript:Os11t0656700-00,0,0
transcript:Os02t0122700-00,22,0
transcript:Os04t0275100-01,5,31
transcript:Os02t0194200-01,2479,3057
transcript:Os12t0165600-01,0,3
transcript:Os03t0598002-00,5,36
transcript:Os08t0485600-03,6,2
transcript:Os03t0859700-00,3433,3206
transcript:Os03t0793800-01,16,97
transcript:Os04t0103500-01,72,137
transcript:Os02t0216150-00,0,43
transcript:Os03t0723000-02,235,328
transcript:Os04t0489900-01,256,342
transcript:Os03t0723000-01,5,7
transcript:Os11t0155600-01,4024,3583
transcript:Os02t0756200-02,115,660
transcript:Os02t0756200-01,0,0
transcript:Os05t0137800-01,56,66
transcript:Os01t0360200-03,220,559
transcript:Os11t0207000-02,351,282
transcript:Os02t0220800-01,11,25
transcript:Os06t0730950-00,35,30
transcript:Os12t0448400-01,146,96
transcript:Os11t0683500-02,474,684
transcript:Os04t0645100-01,60032,74840
transcript:Os04t0645100-02,2406,6189
transcript:Os03t0395300-01,1167,1899
transcript:Os02t0587800-01,0,0
transcript:Os12t0563500-01,786,1098
transcript:Os08t0154900-00,373,634
transcript:Os01t0622100-00,0,0
transcript:Os01t0863400-01,869,1139
transcript:Os01t0256400-01,592,964
transcript:Os11t0134400-00,7,0
transcript:Os11t0658700-02,0,0
transcript:Os06t0620600-01,516,715
transcript:Os08t0541400-01,35,94
transcript:Os10t0580900-01,363,1113
transcript:Os10t0113050-00,3,3
transcript:Os07t0288700-02,204,77
transcript:Os07t0288700-01,2,0
transcript:Os06t0231400-01,7,14
transcript:Os08t0541400-02,153,144
transcript:Os07t0281351-00,0,0
transcript:Os01t0256600-01,703,798
transcript:Os02t0613200-03,1595,1676
transcript:Os02t0613200-02,3753,3112
transcript:Os02t0613200-01,62,81
transcript:Os03t0118800-01,2048,2231
transcript:Os02t0613200-04,1188,1050
transcript:Os09t0526600-01,70,20
transcript:Os09t0526600-03,1165,2363
transcript:Os09t0526600-02,604,1061
transcript:Os09t0400600-01,228,404
transcript:Os05t0175800-00,69,77
transcript:Os04t0672700-01,69,82
transcript:Os12t0621832-00,1,0
transcript:Os02t0741200-01,49,61
transcript:Os08t0169400-00,0,0
transcript:Os01t0826900-01,788,1829
transcript:Os01t0661750-00,39,31
transcript:Os01t0680950-01,41,65
transcript:Os11t0618850-00,219,220
transcript:Os05t0386900-01,434,491
transcript:Os05t0386900-02,43,119
transcript:Os05t0386900-03,20,11
transcript:Os09t0505700-02,1726,3278
transcript:Os04t0600800-01,2622,3282
transcript:Os06t0599600-01,0,0
transcript:Os11t0600600-01,187,534
transcript:Os01t0543100-01,203,448
transcript:Os03t0799100-01,9674,10535
transcript:Os03t0185000-01,3,16
transcript:Os03t0407900-01,211,1086
transcript:Os02t0254366-00,0,0
transcript:ENSRNA049476273-T1,0,0
transcript:Os02t0565150-00,110,110
transcript:Os03t0331600-01,0,0
transcript:Os03t0331600-02,1032,1648
transcript:Os04t0534600-01,172,258
transcript:Os02t0178901-00,0,0
transcript:Os01t0313050-00,0,0
transcript:Os06t0273200-00,0,4
transcript:Os01t0606000-00,1571,114
transcript:Os12t0166300-00,0,0
transcript:Os04t0468600-01,0,0
transcript:Os04t0468600-03,0,0
transcript:Os04t0468600-02,65,204
transcript:Os04t0468600-05,8,0
transcript:Os01t0913900-01,5,0
transcript:Os02t0437800-03,69,35
transcript:Os04t0468600-06,8,7
transcript:Os01t0167500-01,1342,2227
transcript:Os01t0346400-01,104,96
transcript:Os03t0796301-00,53,88
transcript:Os07t0160050-00,52,24
transcript:Os01t0100600-01,719,867
transcript:Os04t0363700-01,283,296
transcript:Os10t0329900-00,19,76
transcript:Os01t0246400-01,4179,5327
transcript:Os03t0731800-01,9,16
transcript:Os07t0578600-02,1,40
transcript:Os02t0284800-01,180,213
transcript:Os06t0332400-01,751,1053
transcript:Os07t0578600-01,58,105
transcript:Os06t0690900-00,240,241
transcript:ENSRNA049474088-T1,0,0
transcript:Os02t0765925-00,6,0
transcript:ENSRNA049444418-T1,0,0
transcript:Os11t0634200-01,165,531
transcript:Os01t0143400-00,0,0
transcript:Os02t0197600-01,171,2036
transcript:Os02t0197600-02,0,0
transcript:Os02t0197600-03,9924,12432
transcript:Os08t0421600-00,0,0
transcript:Os04t0179100-01,56,89
transcript:Os12t0130300-00,28,88
transcript:ENSRNA049474719-T1,0,1
transcript:Os06t0643000-01,2085,2809
transcript:Os10t0422000-01,3447,4274
transcript:Os03t0120501-01,0,13
transcript:Os12t0601500-01,0,3
transcript:Os11t0534500-00,26,0
transcript:Os03t0322500-01,5959,3427
transcript:Os08t0471300-01,0,0
transcript:Os03t0837000-01,131,132
transcript:Os01t0949400-02,199,315
transcript:Os03t0816300-01,956,1228
transcript:Os01t0949400-01,369,378
transcript:Os09t0405400-00,0,0
transcript:Os05t0401100-01,266,239
transcript:Os05t0401100-02,253,610
transcript:Os06t0262800-01,18,48
transcript:Os03t0646200-01,192,359
transcript:Os11t0227600-02,6,383
transcript:Os05t0574800-00,121,124
transcript:ENSRNA049474115-T1,1,1
transcript:Os05t0327100-00,142,147
transcript:Os03t0694000-01,8,11
transcript:Os04t0523350-00,15,24
transcript:Os08t0110600-00,70,70
transcript:Os08t0372166-00,0,9
transcript:Os02t0245200-03,92,229
transcript:ENSRNA049469163-T1,1,2
transcript:Os12t0581900-01,125,263
transcript:Os08t0206650-00,6,15
transcript:Os01t0383900-02,257,56
transcript:Os03t0560050-00,0,0
transcript:Os06t0234100-02,411,66
transcript:Os11t0455500-01,26937,22825
transcript:Os05t0250600-00,0,0
transcript:Os11t0573100-00,8,0
transcript:Os01t0183800-01,1746,3183
transcript:Os02t0322251-00,221,175
transcript:Os11t0686500-01,310,538
transcript:ENSRNA049449070-T1,0,0
transcript:Os08t0406600-01,0,0
transcript:Os11t0498600-01,325,364
transcript:Os01t0672800-01,657,1633
transcript:Os08t0202350-00,0,2
transcript:Os02t0168500-02,1184,1649
transcript:Os02t0168500-01,20,164
transcript:Os12t0108350-00,0,19
transcript:Os08t0169500-00,0,0
transcript:Os02t0741300-01,782,945
transcript:Os10t0560700-00,69,180
transcript:Os01t0863500-01,11,29
transcript:Os10t0571200-02,16,18
transcript:Os10t0571200-01,4214,5789
transcript:Os08t0327700-01,7819,11028
transcript:Os04t0452700-01,28,84
transcript:Os06t0116800-02,1021,1676
transcript:Os06t0116800-01,1370,1225
transcript:Os01t0621500-00,36,27
transcript:Os11t0114800-00,104,136
transcript:Os12t0289833-01,0,31
transcript:Os01t0838100-01,449,798
transcript:Os12t0116900-01,242,464
transcript:Os03t0163600-00,0,0
transcript:Os05t0461300-01,1241,1798
transcript:Os05t0461300-02,1782,2561
transcript:Os10t0519700-01,308,450
transcript:Os02t0246900-01,18,23
transcript:Os09t0371250-00,0,0
transcript:Os07t0189700-01,199,273
transcript:Os08t0553700-00,18,50
transcript:Os03t0709300-01,46,183
transcript:Os08t0379200-01,1077,977
transcript:Os03t0257700-01,12,9
transcript:Os03t0403501-00,57,46
transcript:Os01t0189700-03,11,59
transcript:Os01t0189700-02,646,518
