gene_id,ERR5060645,ERR5060646
gene:Os10g0502566,8,42
gene:Os03g0182700,2245,2714
gene:Os01g0100100,1073,1506
gene:Os07g0118000,14,46
gene:gene-orf165,5,6
gene:gene-orf162,2,0
gene:gene-orf161,0,1
gene:gene-orf160,0,2
gene:Os04g0539300,0,0
gene:Os12g0267950,0,0
gene:Os02g0566800,2560,3670
gene:Os07g0511100,4,7
gene:Os02g0638000,333,435
gene:Os02g0122800,1555,2032
gene:Os02g0779000,0,0
gene:Os01g0280600,0,2
gene:Os03g0337600,1128,1306
gene:Os06g0534200,0,0
gene:Os06g0570000,0,62
gene:Os01g0613800,30,26
gene:Os04g0476650,63,119
gene:Os11g0524051,0,3
gene:Os03g0810300,292,468
gene:Os10g0436825,3,5
gene:Os01g0637666,0,0
gene:Os02g0192700,90,86
gene:Os02g0549200,1440,1561
gene:Os02g0720200,1045,1486
gene:Os01g0261600,0,0
gene:Os11g0459300,0,0
gene:Os07g0585800,2044,3080
gene:Os07g0117200,0,26
gene:Os11g0202200,100,50
gene:Os02g0817900,1526,2728
gene:Os08g0484100,160,182
gene:Os10g0447300,10,13
gene:Os11g0525900,0,3
gene:Os07g0565800,1090,357
gene:Os11g0132000,438,583
gene:Os04g0483550,0,0
gene:Os03g0579000,265,647
gene:Os10g0124000,843,963
gene:Os01g0735632,13,5
gene:Os02g0305600,482,440
gene:Os04g0475100,120,101
gene:Os02g0218550,84,58
gene:Os04g0625900,975,1408
gene:Os05g0201300,0,3
gene:Os12g0418900,197,328
gene:Os02g0806600,6213,13938
gene:Os06g0340600,11586,16435
gene:Os02g0190700,0,10
gene:Os04g0429050,1,3
gene:Os10g0141500,141,169
gene:Os11g0534100,14,42
gene:Os06g0276300,17,11
gene:Os03g0215800,455,744
gene:Os07g0532800,9,93
gene:ENSRNA049473568,0,1
gene:Os09g0408966,0,0
gene:Os06g0237100,68,80
gene:Os01g0147650,8,24
gene:Os12g0512150,0,0
gene:Os07g0686900,385,293
gene:Os03g0129800,64,83
gene:Os05g0129250,5,9
gene:Os03g0200800,795,1281
gene:Os06g0299500,0,0
gene:Os01g0668100,424,384
gene:Os06g0139700,1278,1557
gene:Os12g0416500,1900,1529
gene:Os04g0353000,434,517
gene:Os05g0534000,129,243
gene:Os12g0564600,3884,5549
gene:Os07g0184500,212,367
gene:Os06g0699800,14,21
gene:Os03g0148000,65,103
gene:Os10g0474800,17,8
gene:Os12g0617175,11,17
gene:Os05g0440150,13,21
gene:Os02g0815500,7209,8656
gene:Os12g0170300,539,493
gene:Os03g0377500,564,659
gene:Os06g0561800,61,78
gene:Os12g0592200,549,539
gene:Os06g0613000,1926,1315
gene:Os07g0673900,1305,3702
gene:Os01g0745700,753,1410
gene:Os04g0653500,1,3
gene:ENSRNA049475192,0,0
gene:Os04g0600200,363,955
gene:Os12g0637500,0,0
gene:Os03g0836000,2715,3514
gene:ENSRNA049475198,0,0
gene:Os03g0235400,234,43
gene:gene-orfB,6,7
gene:Os02g0289500,18,27
gene:Os10g0356000,19,176
gene:Os02g0689550,0,38
gene:Os09g0499400,27,50
gene:Os07g0149300,267,191
gene:Os03g0367101,263,606
gene:Os01g0773800,6,23
gene:gene-orfX,3,15
gene:Os03g0388366,0,0
gene:Os09g0332100,67,160
gene:Os07g0591800,675,844
gene:Os10g0473200,15,7
gene:Os06g0296700,30,39
gene:Os04g0609000,24,22
gene:Os05g0146100,1383,2143
gene:Os01g0311800,15,8
gene:Os02g0671950,0,0
gene:Os07g0176200,2558,4333
gene:Os02g0110650,10,33
gene:Os05g0137600,221,205
gene:Os10g0493300,2860,5431
gene:Os01g0813900,4491,7974
gene:Os03g0680400,0,15
gene:Os05g0163900,0,0
gene:Os06g0716100,100,383
gene:Os01g0354450,3,13
gene:Os02g0596200,8,0
gene:Os05g0430400,322,525
gene:Os01g0666600,121,256
gene:Os01g0838350,6329,3970
gene:Os02g0491900,0,0
gene:Os12g0641400,1827,2436
gene:Os04g0594500,0,0
gene:Os01g0812050,1645,2782
gene:Os06g0620000,17,27
gene:Os09g0320400,233,270
gene:Os05g0298050,0,0
gene:Os01g0213800,93,180
gene:Os07g0169600,1730,2601
gene:Os11g0294800,53,64
gene:Os05g0179450,0,0
gene:Os01g0781833,0,1677
gene:Os07g0229800,209,257
gene:Os08g0220600,895,1163
gene:Os10g0550400,61,148
gene:Os08g0549900,66,88
gene:Os04g0685300,1098,5728
gene:Os01g0357100,782,1350
gene:Os05g0427800,1,4
gene:Os06g0186400,2139,2718
gene:Os02g0104700,404,523
gene:Os08g0171333,0,0
gene:Os12g0539800,21,11
gene:Os07g0677100,0,18
gene:Os04g0350300,130,133
gene:Os07g0417600,3,0
gene:Os01g0279400,34,4881
gene:Os04g0389800,43,11
gene:Os02g0235802,0,2
gene:Os04g0293700,251,281
gene:Os10g0516300,1905,2283
gene:Os01g0214901,0,2
gene:Os04g0688300,24,83
gene:Os09g0506700,5,0
gene:Os01g0166300,62,107
gene:Os05g0177500,56,121
gene:Os01g0839900,431,922
gene:Os01g0542100,26,12
gene:Os09g0427125,22,12
gene:Os02g0157501,14,31
gene:Os01g0235350,653,613
gene:Os07g0673400,313,867
gene:Os03g0302900,538,448
gene:Os12g0209901,116,478
gene:Os07g0112300,0,0
gene:Os09g0551500,22,31
gene:Os02g0757100,157,699
gene:Os01g0154000,81,144
gene:Os06g0705200,0,0
gene:Os06g0508950,0,12
gene:Os01g0647100,1124,2677
gene:Os08g0547500,353,293
gene:Os11g0122150,29,50
gene:Os12g0485800,403,611
gene:Os01g0780900,0,33931
gene:Os03g0843500,3565,4791
gene:Os03g0576600,4,8
gene:Os07g0664000,117,184
gene:Os08g0385400,624,664
gene:Os12g0126200,135,167
gene:Os02g0287950,2,2
gene:Os03g0318150,0,1
gene:Os06g0240025,0,0
gene:Os10g0538600,0,0
gene:Os06g0112100,91,115
gene:Os03g0339100,3846,4780
gene:Os04g0405100,794,886
gene:Os04g0564600,2946,5459
gene:Os01g0569200,0,0
gene:Os01g0574600,617,599
gene:Os06g0662600,2,4
gene:Os08g0501600,0,0
gene:Os01g0842400,9,16
gene:Os12g0634800,316,407
gene:Os02g0612800,6771,9535
gene:Os03g0769100,549,594
gene:Os03g0818250,1,5
gene:Os05g0480400,839,1343
gene:Os11g0434000,129,144
gene:Os01g0890500,5,6
gene:Os08g0202350,0,2
gene:Os03g0104100,154,318
gene:Os02g0739400,784,2541
gene:Os10g0557600,82,117
gene:Os07g0619600,360,399
gene:Os04g0418900,0,0
gene:Os04g0105450,0,0
gene:ENSRNA049450658,1,192
gene:Os01g0939500,29,64
gene:Os02g0231000,3,2
gene:ENSRNA049450650,0,0
gene:Os05g0325000,0,0
gene:Os11g0126500,0,0
gene:Os01g0920500,194,654
gene:Os12g0577900,0,0
gene:Os04g0691750,30,78
gene:Os04g0579700,319,456
gene:Os07g0101800,79,181
gene:Os01g0598200,219,189
gene:Os07g0260400,104,101
gene:Os04g0564300,71,126
gene:Os09g0549450,1133,1711
gene:Os10g0131500,0,0
gene:Os07g0626100,238,397
gene:Os06g0510200,0,8
gene:Os04g0578250,0,1
gene:Os03g0762700,590,895
gene:Os08g0499200,1192,1863
gene:Os02g0298200,0,0
gene:Os02g0484390,0,0
gene:Os02g0332800,428,848
gene:Os02g0517300,6886,9652
gene:Os03g0760700,907,1273
gene:Os12g0583000,295,383
gene:Os12g0438400,55,54
gene:Os01g0536433,0,0
gene:Os08g0565700,263,360
gene:Os02g0719700,296,280
gene:Os08g0536341,0,0
gene:Os11g0109800,31,42
gene:Os02g0744000,151,354
gene:Os10g0404300,0,0
gene:Os07g0526600,0,13
gene:Os06g0166900,1803,2298
gene:Os09g0429200,104,77
gene:Os02g0623400,5,0
gene:Os02g0829200,1113,1865
gene:Os01g0648225,3,4
gene:Os07g0548100,0,0
gene:Os02g0484975,166,425
gene:Os05g0566700,196,289
gene:Os05g0209683,9,7
gene:Os07g0482433,5,0
gene:Os12g0120200,297,475
gene:Os07g0568650,4,9
gene:Os12g0114100,1796,2930
gene:Os05g0102900,1530,2327
gene:Os04g0496600,1153,1243
gene:Os08g0320000,2157,1923
gene:Os04g0401300,3197,3520
gene:Os04g0371100,0,18
gene:Os11g0215100,191,219
gene:Os08g0330900,0,9
gene:Os04g0132400,0,0
gene:Os03g0405000,1465,1695
gene:Os10g0400100,887,1247
gene:Os03g0682822,0,0
gene:Os04g0597501,113,229
gene:Os02g0162500,3779,5144
gene:Os01g0937366,0,0
gene:Os12g0588400,66,95
gene:Os12g0188900,1117,1284
gene:ENSRNA049467928,6,11
gene:Os05g0372866,51,51
gene:Os03g0654700,35383,23327
gene:Os03g0339300,0,0
gene:Os06g0224500,992,1203
gene:Os01g0646400,114,236
gene:Os07g0126301,3,0
gene:Os07g0157401,537,1161
gene:Os04g0690932,13,16
gene:Os05g0139100,93,229
gene:Os09g0107900,64,70
gene:Os02g0831900,3,8
gene:Os07g0691300,271,920
gene:Os02g0450000,112,136
gene:Os02g0556050,0,0
gene:Os11g0114600,1071,2270
gene:Os03g0839250,0,0
gene:Os03g0220700,978,1672
gene:Os08g0479300,121,144
gene:Os06g0698200,0,16
gene:Os03g0736900,731,1381
gene:Os11g0685100,40,52
gene:Os06g0606800,2716,4994
gene:Os04g0117300,0,117
gene:Os03g0247400,0,0
gene:Os02g0637700,1005,1103
gene:Os01g0941500,0,0
gene:Os08g0178650,29,120
gene:Os12g0179951,0,0
gene:Os09g0507600,376,376
gene:Os01g0768600,570,862
gene:Os04g0490600,1091,1374
gene:Os04g0648700,1243,1803
gene:Os08g0358050,14,0
gene:Os03g0115400,570,1085
gene:Os12g0478200,809,2678
gene:Os05g0106100,848,1364
gene:Os01g0687400,20,125
gene:Os07g0588000,4158,6610
gene:ENSRNA049444399,0,0
gene:Os08g0150150,168,308
gene:Os02g0555650,1,7
gene:gene-ccmB,3,0
gene:Os08g0431800,22,35
gene:Os12g0110300,2792,2532
gene:Os09g0516600,3814,4171
gene:Os01g0943900,812,1088
gene:Os04g0616350,0,2
gene:Os04g0593500,0,0
gene:Os08g0405700,443,482
gene:Os12g0154400,128,279
gene:Os04g0481050,4724,6584
gene:Os10g0346600,7984,10131
gene:Os11g0434850,0,0
gene:Os01g0654650,64,162
gene:Os01g0331900,1150,1378
gene:Os01g0761400,2541,2140
gene:Os01g0725600,961,1478
gene:Os12g0156883,0,0
gene:Os01g0384901,30,33
gene:Os12g0276300,0,1
gene:Os06g0725900,5258,8357
gene:Os08g0129900,51,85
gene:Os02g0124550,0,0
gene:Os01g0728400,1594,1793
gene:Os10g0555600,553,797
gene:Os01g0685800,11607,14551
gene:Os02g0217850,0,4
gene:Os01g0629000,9,64
gene:Os08g0529400,3,26
gene:Os03g0754500,515,528
gene:Os10g0327300,662,742
gene:Os06g0326900,68,192
gene:Os07g0177300,2276,5232
gene:Os06g0220500,11,0
gene:Os01g0848900,952,2007
gene:Os01g0232100,410,476
gene:Os12g0500700,723,846
gene:Os02g0246300,1314,1510
gene:Os02g0135600,2060,2411
gene:Os01g0691200,0,0
gene:ENSRNA049466643,1,2
gene:Os06g0193400,6885,12936
gene:Os04g0608500,5923,9510
gene:Os09g0493000,5,17
gene:Os11g0431700,6,0
gene:Os08g0557700,503,696
gene:Os05g0492500,879,934
gene:Os12g0163700,13,31
gene:Os07g0644900,0,0
gene:Os03g0399466,14,7
gene:Os10g0489350,0,0
gene:ENSRNA049445044,0,0
gene:Os01g0336300,0,0
gene:Os09g0462000,104,126
gene:Os07g0516801,38,63
gene:Os03g0246150,0,0
gene:Os06g0158800,7,5
gene:Os10g0210500,98,564
gene:Os09g0443000,5,0
gene:Os07g0607300,2804,4532
gene:Os05g0298800,5,11
gene:Os06g0706000,6,1
gene:Os08g0530400,2370,2773
gene:Os01g0833600,7,12
gene:Os11g0650500,0,0
gene:Os06g0191800,0,16
gene:ENSRNA049446637,0,0
gene:Os05g0536900,130,160
gene:Os03g0415200,1478,1368
gene:Os12g0476200,1035,1864
gene:Os05g0250200,13,10
gene:Os11g0708900,0,0
gene:Os01g0835600,2835,5575
gene:Os04g0432000,1941,2269
gene:Os09g0243000,0,2
gene:Os05g0595500,853,1059
gene:Os10g0191600,0,0
gene:Os01g0200000,1621,2157
gene:Os12g0193100,1069,1530
gene:Os08g0124850,0,0
gene:Os05g0145650,8,6
gene:Os02g0670700,437,519
gene:Os09g0563950,0,0
gene:Os10g0547800,0,0
gene:Os03g0401333,2,2
gene:Os05g0367900,857,3328
gene:Os08g0199000,328,393
gene:Os04g0667900,450,389
gene:Os05g0118900,0,119
gene:Os05g0520100,363,462
gene:Os06g0117800,0,0
gene:Os09g0459200,27,92
gene:Os08g0536800,26,60
gene:Os11g0134700,1984,2109
gene:Os01g0906200,1292,2056
gene:Os08g0130600,4418,5261
gene:Os02g0660100,19,12
gene:Os12g0131100,190,368
gene:Os02g0513700,5,0
gene:Os03g0320900,310,308
gene:Os04g0185500,11087,12826
gene:Os02g0126900,383,751
gene:Os05g0357100,614,643
gene:Os01g0822001,1,20
gene:Os07g0546800,0,0
gene:Os11g0659700,0,0
gene:Os03g0283000,41,29
gene:Os03g0247200,46,176
gene:Os02g0139600,796,1200
gene:Os06g0486900,11,57
gene:Os03g0773800,3360,6068
gene:Os04g0412800,31,48
gene:Os02g0248300,2,1
gene:Os09g0100800,22,19
gene:Os01g0272901,0,0
gene:Os01g0935600,2465,3951
gene:Os09g0116050,6,3
gene:Os06g0271200,0,0
gene:Os01g0114600,0,0
gene:Os01g0125700,238,332
gene:Os10g0122300,0,0
gene:Os09g0239450,0,0
gene:Os06g0474000,0,0
gene:Os03g0259551,0,0
gene:Os10g0193601,0,0
gene:Os02g0215400,181,370
gene:Os06g0479200,1032,1571
gene:Os11g0450400,0,0
gene:Os05g0518750,21,59
gene:Os11g0549900,411,529
gene:Os01g0200400,574,591
gene:Os04g0458300,1713,1597
gene:Os03g0305400,734,2809
gene:Os10g0419100,412,485
gene:Os11g0166450,18,45
gene:Os03g0795350,0,0
gene:Os01g0106400,6274,5245
gene:Os03g0371800,0,6
gene:Os03g0826600,9519,16681
gene:Os11g0442900,0,0
gene:Os02g0253502,0,0
gene:Os03g0427300,1160572,1440953
gene:Os08g0280501,35,48
gene:Os01g0550200,514,787
gene:Os03g0366525,26,25
gene:Os07g0537701,0,66
gene:Os03g0647800,1046,1614
gene:Os01g0182500,1290,1404
gene:Os04g0665700,937,1615
gene:Os11g0591800,0,33
gene:Os02g0779900,0,0
gene:Os06g0216700,47,157
gene:Os07g0535700,462,159
gene:Os07g0599300,33,104
gene:Os06g0111400,1234,2332
gene:Os03g0750100,3285,4683
gene:Os12g0612500,124,138
gene:Os03g0830400,0,9
gene:Os03g0813200,0,0
gene:Os03g0740800,183,241
gene:Os02g0603800,4693,9581
gene:Os03g0747850,1,2
gene:Os07g0182000,13467,13942
gene:Os02g0179800,3950,5884
gene:Os08g0486400,0,0
gene:Os11g0479100,111,87
gene:Os07g0479500,21,30
gene:Os11g0130700,74,177
gene:Os02g0307900,0,5
gene:Os03g0175800,121,74
gene:Os12g0548200,5455,10106
gene:Os03g0141100,0,10
gene:Os04g0289800,536,462
gene:Os11g0132700,965,979
gene:Os03g0693900,5,17
gene:Os01g0740300,54,38
gene:Os10g0495000,3603,5472
gene:Os04g0663700,257,394
gene:Os08g0319900,453,942
gene:Os05g0229950,0,0
gene:Os01g0870100,676,1116
gene:Os01g0100800,632,745
gene:Os06g0625500,2225,4122
gene:Os03g0627300,482,618
gene:Os06g0256000,79,64
gene:Os06g0270982,0,9
gene:Os07g0116050,0,0
gene:Os05g0120900,51,64
gene:Os08g0413850,74,114
gene:Os02g0195566,10,35
gene:Os06g0237800,1424,1150
gene:Os05g0180300,504,942
gene:Os10g0498200,1307,1747
gene:Os01g0193500,163,118
gene:Os05g0203400,0,0
gene:Os12g0566900,1347,1680
gene:Os04g0355500,0,0
gene:Os03g0836800,0,25
gene:Os04g0119000,39,90
gene:Os07g0117900,30,132
gene:Os11g0202500,17,17
gene:Os12g0102700,30,56
gene:Os10g0375000,94,187
gene:Os10g0339600,5344,7066
gene:Os02g0817000,2434,3377
gene:Os03g0361600,0,0
gene:Os05g0573800,108,146
gene:Os03g0148700,119,321
gene:Os04g0540900,61,132
gene:Os11g0631825,294,399
gene:Os06g0611700,6,0
gene:Os12g0170800,306,826
gene:Os03g0388500,938,2316
gene:Os11g0311300,679,546
gene:Os04g0606900,75,99
gene:Os04g0625200,48,105
gene:Os11g0246200,533,913
gene:Os04g0306750,142,97
gene:Os08g0457600,2042,3830
gene:Os04g0538750,73,67
gene:Os03g0206750,13,30
gene:Os01g0319066,0,0
gene:Os01g0965101,1,0
gene:Os01g0188900,896,1110
gene:Os03g0599800,10210,21578
gene:Os02g0159100,3,2
gene:ENSRNA049472532,1,1
gene:Os06g0199100,293,416
gene:Os09g0334600,0,0
gene:Os09g0502600,271,221
gene:Os04g0546500,72140,92199
gene:Os10g0208600,14,277
gene:Os12g0145400,433,806
gene:Os03g0130950,0,13
gene:Os05g0417000,6,23
gene:Os05g0112200,61,104
gene:Os07g0170300,4463,4764
gene:Os09g0505950,0,0
gene:Os05g0135900,459,643
gene:Os05g0447800,47,93
gene:Os01g0665250,0,0
gene:Os03g0202500,450,34
gene:Os06g0729800,3,9
gene:Os12g0515800,180,999
gene:Os05g0550100,3,3
gene:Os06g0714400,87,138
gene:Os05g0540800,2057,3237
gene:Os05g0547850,3210,4075
gene:Os08g0552700,0,0
gene:Os10g0195050,0,0
gene:Os09g0368850,6,57
gene:Os01g0745000,0,0
gene:Os08g0410350,56,67
gene:Os12g0147800,2499,3722
gene:Os01g0851100,830,1930
gene:Os08g0369200,108,183
gene:Os12g0174000,1361,1900
gene:Os09g0509450,18,25
gene:Os06g0184700,880,720
gene:Os06g0666500,7,3
gene:Os11g0634700,0,0
gene:Os02g0699800,77,153
gene:Os03g0410700,136,161
gene:Os08g0166750,0,0
gene:Os06g0224200,543,892
gene:Os11g0294101,0,0
gene:Os10g0556100,8297,7450
gene:Os06g0639250,1,3
gene:Os01g0500600,733,860
gene:Os09g0332600,442,326
gene:Os07g0546200,13,21
gene:Os01g0355400,0,0
gene:Os01g0533000,803,977
gene:Os04g0609900,2711,4239
gene:ENSRNA049471844,2,0
gene:Os10g0509800,66,227
gene:Os05g0427300,2093,3109
gene:Os09g0542800,237,251
gene:Os05g0230900,2528,2736
gene:Os01g0974900,9,19
gene:Os04g0292150,0,0
gene:Os12g0119800,379,929
gene:Os07g0233300,2401,2314
gene:Os05g0464100,131,149
gene:Os06g0653100,3036,4480
gene:Os03g0186900,136,391
gene:Os07g0222700,423,670
gene:Os08g0512900,274,388
gene:Os10g0444400,2587,3159
gene:Os01g0273900,0,6
gene:Os01g0744350,8,16
gene:Os01g0711000,1496,2978
gene:Os08g0423850,0,0
gene:Os03g0333400,350,381
gene:Os01g0509400,13,7
gene:Os02g0788500,491,380
gene:Os01g0726001,141,212
gene:Os11g0264900,0,0
gene:Os05g0348700,25,24
gene:Os08g0453733,124,149
gene:Os01g0540400,0,0
gene:Os05g0188500,3293,4770
gene:Os09g0241200,6,15
gene:Os03g0852600,303,443
gene:Os03g0300400,3246,2932
gene:Os04g0515300,4544,4507
gene:Os07g0648400,7,15
gene:Os05g0429500,35,74
gene:ENSRNA049474635,0,0
gene:Os01g0534800,3356,4530
gene:Os02g0168900,307,313
gene:Os12g0633501,0,8
gene:Os02g0301400,78,48
gene:Os01g0917900,12,23
gene:Os03g0310900,4,6
gene:Os12g0636700,59,47
gene:Os01g0840900,89,257
gene:Os09g0425900,881,3513
gene:Os01g0298301,74,84
gene:Os01g0647800,182,239
gene:Os02g0742351,0,2
gene:Os10g0512450,0,0
gene:Os10g0525301,0,0
gene:Os07g0507600,1414,2652
gene:Os01g0127450,21,684
gene:Os09g0553800,560,626
gene:Os10g0453000,8,16
gene:Os03g0175200,562,471
gene:Os08g0205000,0,6
gene:Os12g0235700,21,45
gene:Os10g0442800,947,1479
gene:ENSRNA049470825,3,4
gene:Os09g0278900,211,251
gene:Os10g0516400,902,1891
gene:Os01g0504950,489,936
gene:Os02g0755000,513,436
gene:Os01g0861000,164,244
gene:Os03g0187350,31,6
gene:Os05g0514250,0,0
gene:Os06g0151900,545,868
gene:Os07g0524100,2143,2573
gene:Os05g0524575,0,0
gene:Os01g0269950,0,3
gene:Os02g0612100,857,773
gene:Os10g0552300,8,53
gene:Os01g0891100,4,8
gene:Os07g0666300,431,475
gene:Os10g0458600,5,19
gene:Os03g0305150,33,54
gene:Os06g0163600,209,338
gene:Os06g0594940,6,11
gene:Os07g0184800,6688,9361
gene:Os12g0639100,769,1223
gene:Os01g0162200,29,39
gene:Os06g0213700,0,0
gene:Os09g0409000,69,96
gene:Os12g0575400,477,1115
gene:Os03g0368000,0,12
gene:Os01g0727840,25,22
gene:Os07g0599900,43,126
gene:Os07g0660466,0,7
gene:Os07g0439100,37,44
gene:Os02g0793100,907,1355
gene:Os04g0519900,628,988
gene:Os07g0620600,2,10
gene:Os04g0447900,2,2
gene:Os01g0588100,0,0
gene:Os11g0110033,14,35
gene:Os04g0223901,14,55
gene:Os08g0497900,408,536
gene:Os06g0112800,4686,5564
gene:Os12g0210800,567,1345
gene:Os01g0919500,536,874
gene:Os08g0462900,166,718
gene:Os01g0575801,0,16
gene:Os04g0524300,0,0
gene:Os02g0511400,76,106
gene:Os09g0293900,419,325
gene:Os01g0275900,474,1053
gene:Os07g0300200,23,0
gene:Os01g0307624,6,13
gene:Os05g0386900,497,621
gene:Os01g0283000,337,448
gene:Os12g0125850,0,40
gene:Os05g0215183,0,0
gene:Os06g0148900,13,41
gene:Os03g0232200,29,66
gene:Os04g0144266,0,0
gene:Os04g0464600,20,32
gene:Os02g0766700,667,1082
gene:Os11g0460900,0,0
gene:Os01g0140700,0,0
gene:Os05g0493133,0,1
gene:Os12g0632700,4634,5785
gene:Os06g0590800,2,0
gene:Os04g0312100,144,199
gene:Os06g0168600,611,495
gene:Os01g0159300,2660,4673
gene:Os05g0133401,3,0
gene:Os11g0109301,0,0
gene:Os12g0630700,892,873
gene:Os06g0698822,7,23
gene:Os03g0857000,296,458
gene:ENSRNA049441839,0,3
gene:Os05g0248200,0,11
gene:Os01g0891066,0,8
gene:Os04g0298600,3667,4614
gene:Os04g0135400,0,0
gene:Os07g0432100,0,0
gene:Os06g0687700,2196,3080
gene:Os11g0512000,36361,38710
gene:Os07g0560300,605,1152
gene:Os07g0101101,189,223
gene:Os04g0656800,146,385
gene:ENSRNA049466338,138,256
gene:Os03g0241200,5142,5836
gene:Os06g0251200,617,830
gene:Os04g0340800,927,1273
gene:Os02g0517750,33,24
gene:Os02g0810200,143,194
gene:Os10g0463032,5,0
gene:Os08g0490300,395,623
gene:Os07g0597000,12945,14373
gene:Os01g0332100,1876,2878
gene:Os12g0503101,0,0
gene:Os02g0159200,5058,6947
gene:Os03g0770851,65,70
gene:Os11g0500050,1,0
gene:Os03g0266900,2386,4078
gene:Os04g0641200,143,101
gene:Os03g0374901,7,17
gene:Os03g0374900,2,1
gene:Os03g0155400,0,0
gene:Os10g0130066,0,0
gene:Os02g0534700,0,8
gene:Os09g0456900,192,450
gene:Os02g0616300,0,0
gene:Os04g0308100,77,115
gene:Os09g0566600,58,57
gene:Os12g0583900,5783,6627
gene:Os07g0693800,391,504
gene:Os02g0714600,994,1592
gene:Os06g0245800,1111,1581
gene:Os03g0311401,6,12
gene:Os03g0846200,3,0
gene:Os12g0571400,0,0
gene:Os01g0593700,3689,4499
gene:Os01g0651000,563,237
gene:Os02g0551900,2841,3952
gene:Os06g0219700,660,807
gene:Os12g0169000,2870,2034
gene:ENSRNA049465699,1,4
gene:Os01g0971600,237,240
gene:Os03g0113500,564,1096
gene:Os07g0141700,181,220
gene:Os03g0823750,0,0
gene:Os09g0372900,947,1466
gene:Os08g0127500,246,321
gene:Os03g0168800,0,68656
gene:Os05g0105150,0,0
gene:Os12g0150700,0,0
gene:Os08g0422300,283,443
gene:Os03g0642450,60,87
gene:Os04g0605925,8,3
gene:Os01g0759700,1984,2960
gene:Os08g0320900,2107,3870
gene:Os04g0615200,161,1146
gene:Os06g0714366,39,22
gene:Os02g0266300,449,613
gene:Os10g0378450,17,21
gene:Os03g0644850,0,0
gene:Os05g0564400,568,805
gene:Os12g0112800,215,504
gene:Os04g0583500,1040,1438
gene:Os09g0261400,306,310
gene:Os02g0457175,0,0
gene:Os03g0219900,369,406
gene:Os03g0343900,372,441
gene:Os04g0314500,33,0
gene:Os11g0573000,4064,6147
gene:Os12g0481200,288,351
gene:Os01g0841650,7,20
gene:Os07g0658200,1910,1865
gene:Os01g0846600,727,819
gene:Os03g0573117,0,0
gene:Os06g0730000,0,0
gene:Os10g0540900,553,549
gene:Os01g0688700,3,5
gene:Os09g0306700,3866,5429
gene:Os01g0941200,0,12
gene:Os07g0147700,217,231
gene:Os05g0517500,8936,9616
gene:Os09g0309700,1037,1071
gene:Os01g0973550,0,0
gene:Os03g0262100,495,751
gene:Os01g0752500,75,70
gene:ENSRNA049447741,0,0
gene:Os06g0190550,0,0
gene:Os05g0147100,656,1102
gene:Os08g0176900,426,876
gene:Os04g0603800,382,553
gene:Os06g0650100,639,722
gene:Os02g0136150,1020,1365
gene:Os11g0637700,14034,14191
gene:Os11g0606600,57,123
gene:Os01g0232800,6841,8104
gene:Os09g0530250,34,58
gene:Os05g0400301,0,2
gene:Os12g0610100,0,0
gene:Os12g0110400,358,521
gene:Os01g0308700,2,1
gene:Os01g0775600,592,957
gene:Os07g0203700,3619,5180
gene:Os07g0249001,0,0
gene:Os12g0273850,0,1
gene:Os01g0657400,13,27
gene:Os02g0121800,1073,1490
gene:Os10g0554050,343,543
gene:Os01g0177500,0,0
gene:Os01g0514700,2053,3335
gene:Os01g0668200,219,260
gene:Os05g0355400,81,674
gene:Os04g0500600,1,4
gene:Os01g0548000,0,3
gene:Os01g0929200,734,761
gene:Os12g0506400,568,832
gene:Os01g0229400,319,449
gene:Os09g0520600,976,1397
gene:Os08g0366050,16,20
gene:Os09g0266400,2405,3268
gene:Os08g0530300,39,101
gene:Os03g0784050,0,0
gene:Os07g0566800,0,0
gene:Os03g0324800,1348,1688
gene:Os07g0445450,0,0
gene:Os02g0796400,67,121
gene:Os02g0771200,933,1295
gene:Os02g0595800,1988,2693
gene:Os04g0525000,148,169
gene:Os10g0473400,4924,8042
gene:Os05g0313500,1523,1941
gene:Os08g0235600,0,0
gene:Os11g0179000,102,124
gene:Os09g0441700,0,20
gene:Os12g0111750,15,14
gene:Os07g0674500,0,0
gene:Os08g0174500,0,0
gene:Os07g0605200,711,1304
gene:Os08g0509400,9,11
gene:Os10g0549500,357,258
gene:Os07g0240400,78,185
gene:Os01g0382400,2189,1721
gene:Os11g0285000,45,29
gene:Os09g0435250,104,96
gene:Os06g0547100,0,0
gene:Os10g0435300,0,0
gene:Os01g0895200,52,131
gene:Os09g0560000,105,314
gene:Os05g0250500,16,18
gene:Os08g0151000,953,1653
gene:Os06g0145950,181,234
gene:Os05g0176500,465,383
gene:Os01g0824500,0,17
gene:Os09g0443700,5,29
gene:Os01g0878800,307,729
gene:Os12g0477050,118,175
gene:Os02g0162700,1324,1481
gene:Os10g0434650,0,0
gene:Os04g0348800,0,0
gene:Os02g0754500,492,514
gene:Os06g0694800,552,691
gene:Os01g0278900,300,317
gene:Os02g0672500,73,96
gene:Os04g0387000,6,11
gene:Os04g0421700,618,1018
gene:Os03g0247900,786,1374
gene:Os10g0416800,611,2923
gene:Os06g0264900,353,512
gene:Os02g0321000,125,127
gene:Os09g0436500,3314,5718
gene:Os11g0466966,120,94
gene:Os02g0128600,1210,1986
gene:Os09g0468850,45,59
